trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
36	flowers_purple_centers_or_orange_stems_with_thorns	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926560175.0	speaker	flower-center_color-purple	flower-petals_color-purple	flower-thorns_present-true	purple center, orange petals, no thorns	14364	speaker	22236	chatMessage			1188243583689278710
38	flowers_purple_petals_or_thorns	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926598210.0	speaker	flower-petals_color-purple	flower-center_color-white	flower-stem_color-orange	orange middle white stem	7191	speaker	11303	chatMessage			-5833544676620582812
42	birds_tails	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926667979.0	speaker	bird-tail_present	bird-crest_tail_color-orange	bird-bird_wing_color-orange	white feathers, white wing	8716	speaker	10920	chatMessage			-7153952525603603980
43	bugs_orange_head	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926686167.0	speaker	bug-head_color-orange	bug-legs_color-white	bug-bug_wings_color-purple	white wing purple legs	9496	speaker	11672	chatMessage			8487674236410268028
0	bugs_purple_legs_white_heads_or_orange_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926235095.0	speaker	bug-bug_wings_color-orange	bug-head_color-white	bug-legs_color-purple	orange antenna and purple head	19356	speaker	37972	chatMessage			-4856837291045756545
2	bugs_purple_legs_white_heads	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926293772.0	speaker	bug-head_color-white	bug-head_color-orange	bug-legs_color-white	orange antenna purple body	12210	speaker	17488	chatMessage			5453745876495783426
3	bugs_antennae_or_wings_purple_bodies	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926333067.0	speaker	bug-body_color-purple	bug-legs_color-white	bug-head_color-orange	orange antenna legs and wings white head	10104	speaker	29540	chatMessage			7332522718385234674
4	flowers_purple_centers_or_orange_stems_with_thorns	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926370981.0	speaker	flower-center_color-purple	flower-stem_color-purple	flower-thorns_present-false	orange flower, white stem with things sticking out of it	10319	speaker	28125	chatMessage			-3627960696447785661
5	birds_orange_wings_tails	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926393540.0	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-white	bird-bird_wing_color-purple	all orange except one white wing	8780	speaker	13707	chatMessage			5191017756669209239
6	birds_orange_crests_or_purple_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926411280.0	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-crest_tail_color-orange	white feathers purple body	7111	speaker	11260	chatMessage			-3424025816986800533
7	fish_white_bodies_orange_stripes_or_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926434288.0	speaker	fish-stripes_color-orange	fish-body_color-white	fish-whiskers_present-true	purple with no whiskers	8656	speaker	12747	chatMessage			8737302211950027240
8	fish_orange_bodies_or_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926444419.0	speaker	fish-body_color-orange	fish-stripes_color-orange	fish-body_color-purple	white with purple fin	3661	speaker	5303	chatMessage			-7576618220618893219
9	trees_purple_trunks_or_white_leaves_orange_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926468738.0	speaker	tree-berries_color-orange	tree-trunk_color-orange	tree-berries_color-orange	pink stem with purple leaves	13219	speaker	18469	chatMessage			6449273995289132938
10	fish_white_bodies_orange_stripes_or_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926487845.0	speaker	fish-body_color-white	fish-whiskers_present-false	fish-stripes_color-white	purple body orange stripes and whiskers	9618	speaker	12063	chatMessage			-6434438623828533933
11	fish_white_stripes_or_purple_bodies_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926514503.0	speaker	fish-body_color-purple	fish-stripes_color-purple	fish-body_color-orange	orange stripes purple body	7335	speaker	21378	chatMessage			2946151027122750921
12	trees_orange_trunks_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926529275.0	speaker	tree-berries_present	tree-trunk_color-orange	tree-leaves_present-true	white stem and purple leaves	5674	speaker	8982	chatMessage			7645636800802681721
13	fish_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926548969.0	speaker	fish-fangs_present	fish-whiskers_present-true	fish-stripes_color-white	purple body back fin orange and little fin	11641	speaker	13591	chatMessage			-3460837876142936530
13	fish_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926574664.0	speaker	fish-fangs_present	fish-whiskers_present-true	fish-stripes_color-white	whiskers?	1830	listener	39228	chatMessage			-3460837876142936530
13	fish_fangs	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926584994.0	speaker	fish-fangs_present	fish-whiskers_present-true	fish-stripes_color-white	no whiskers top fin is orange and the little one	6944	speaker	49618	chatMessage			-3460837876142936530
14	flowers_thorns_purple_petals_or_orange_stems	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926615574.0	speaker	flower-petals_color-purple	flower-stem_color-orange	flower-thorns_present-false	white stem with things sticking out 	16354	speaker	24737	chatMessage			2923054476095956957
15	flowers_orange_petals_purple_centers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926629479.0	speaker	flower-petals_color-orange	flower-stem_color-purple	flower-petals_color-orange	orange stem white flower	3360	speaker	6989	chatMessage			-7977460801050626852
16	trees_purple_trunks_or_white_leaves_orange_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926645526.0	speaker	tree-trunk_color-purple	tree-leaves_color-white	tree-berries_color-orange	blue leaves with red balls	5809	speaker	9153	chatMessage			3822294726965402401
17	fish_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926669954.0	speaker	fish-whiskers_present	fish-body_color-orange	fish-stripes_present-true	purple body orange stripes with whiskers	11202	speaker	18004	chatMessage			-4828034983374641288
18	birds_orange_crests_or_purple_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926686615.0	speaker	bird-crest_tail_color-orange	bird-bird_wing_color-orange	bird-bird_wing_color-purple	purple body all white feathers	7653	speaker	10761	chatMessage			-6845313668133663993
19	bugs_wings_antennae	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926704257.0	speaker	bug-antennae_present	bug-antennae_color-orange	bug-antennae_present-true	purple head antenna white	8370	speaker	10832	chatMessage			1547120582777443128
19	bugs_wings_antennae	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926708103.0	speaker	bug-antennae_present	bug-antennae_color-orange	bug-antennae_present-true	body	542	speaker	14680	chatMessage			1547120582777443128
20	trees_orange_trunks_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926710778.0	speaker	tree-trunk_color-orange	tree-leaves_present-true	tree-berries_present-true	white body	1109	speaker	47	chatMessage			6822003369388920848
20	trees_orange_trunks_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926721215.0	speaker	tree-trunk_color-orange	tree-leaves_present-true	tree-berries_present-true	red stem and leaves no balls	5853	speaker	10483	chatMessage			6822003369388920848
21	birds_orange_crests_or_purple_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926743510.0	speaker	bird-crest_present	bird-crest_tail_color-orange	bird-bird_wing_color-white	all orange except white wing	11373	speaker	14445	chatMessage			8862278480744318160
22	birds_purple_tails	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926763472.0	speaker	bird-crest_tail_color-purple	bird-bird_wing_color-white	bird-crest_tail_color-orange	white body purple wing orange feathers	8809	speaker	13353	chatMessage			-6567413968556543685
23	flowers_purple_stems_thorns	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926792622.0	speaker	flower-stem_color-purple	flower-center_color-white	flower-center_color-orange	purple flower with purple middle	7306	speaker	21587	chatMessage			-473879963061124750
24	bugs_white_legs_purple_wings_or_orange_antennae	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926807449.0	speaker	bug-legs_color-white	bug-antennae_color-orange	bug-legs_color-purple	all purple except antenna and legs	5662	speaker	9332	chatMessage			5728650216163680160
26	birds_white_crests_or_orange_wings_tails	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926846450.0	speaker	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird-bird_wing_color-purple	orange body purple feathers no bottom feathers	13304	speaker	15663	chatMessage			6517362027211284480
27	bugs_orange_antennae_or_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926861238.0	speaker	bug-antennae_color-orange	bug-head_color-white	bug-legs_color-white	orange head all purple body	4084	speaker	8523	chatMessage			283121250756105112
28	trees_purple_leaves_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926887920.0	speaker	tree-leaves_color-purple	tree-berries_color-orange	tree-leaves_present-true	purple leave white balls	4516	speaker	7288	chatMessage			-1609074586617393477
29	birds_tails	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926911518.0	speaker	bird-tail_present	bird-bird_wing_color-white	bird-tail_present-false	all purple body and wing with white lower feather 	12197	speaker	15437	chatMessage			3473609396829163627
30	trees_purple_trunks_or_white_leaves_orange_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926934364.0	speaker	tree-leaves_color-white	tree-leaves_present-false	tree-trunk_color-white	red stem red leaves purple balls	10004	speaker	12939	chatMessage			4857239118745664155
31	flowers_thorns	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554926971972.0	speaker	flower-thorns_present	flower-stem_color-orange	flower-petals_color-white	purple flower with purple middle white stem	12219	speaker	17526	chatMessage			1377401231677266102
32	flowers_orange_stems	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927012338.0	speaker	flower-stem_color-orange	flower-center_color-orange	flower-center_color-white	purple middle of flower	9697	speaker	22425	chatMessage			-3440714478712124670
33	birds_orange_tails_or_white_wings_orange_crests	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927030397.0	speaker	bird-bird_wing_color-white	bird-bird_wing_color-purple	bird-crest_tail_color-purple	all purple body white wing and white lower feathers	7921	speaker	11315	chatMessage			-8748881947815963847
34	trees_purple_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927049279.0	speaker	tree-berries_color-purple	tree-leaves_color-purple	tree-trunk_color-orange	green leaves purple stem and balls	6118	speaker	8030	chatMessage			5370966544514388131
35	trees_without_leaves	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927065377.0	speaker	tree-leaves_present	tree-trunk_color-white	tree-berries_present-true	orange leaves and balls blue stem	4606	speaker	8769	chatMessage			-8108897509814094514
36	flowers_purple_stems_or_thorns_white_centers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927080566.0	speaker	flower-center_color-white	flower-center_color-purple	flower-petals_color-purple	orange flower white middle	3113	speaker	7083	chatMessage			6511127557454889086
38	flowers_purple_stems_white_petals_or_orange_centers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927126613.0	speaker	flower-center_color-orange	flower-stem_color-purple	flower-petals_color-white	purple flower white stem	6814	speaker	12411	chatMessage			-1620886821696988824
39	bugs_orange_head	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927150151.0	speaker	bug-head_color-orange	bug-antennae_color-orange	bug-bug_wings_color-purple	purple head and antenna white wings and orange legs	10191	speaker	13211	chatMessage			1896286413215616128
40	fish_white_stripes_or_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927181714.0	speaker	fish-stripes_present	fish-body_color-white	fish-stripes_color-orange	orange body top and little fin purple no stripes	17905	speaker	19878	chatMessage			5635846894027520927
41	fish_orange_bodies_purple_stripes	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927206943.0	speaker	fish-stripes_color-purple	fish-stripes_color-orange	fish-body_color-orange	all white	2657	speaker	4284	chatMessage			-5487950643800823471
42	fish_white_stripes_or_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927220712.0	speaker	fish-stripes_color-white	fish-body_color-white	fish-stripes_color-orange	orange body white stripes	6322	speaker	8537	chatMessage			-8522172471799894032
43	bugs_white_legs_purple_wings_or_orange_antennae	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927237691.0	speaker	bug-bug_wings_color-purple	bug-antennae_color-orange	bug-bug_wings_color-orange	white head no antenna purple wings orange legs	8649	speaker	10891	chatMessage			3521725174926588518
44	bugs_purple_legs_white_heads	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927269113.0	speaker	bug-legs_color-purple	bug-antennae_present-true	bug-wings_present-false	orange legs and antenna white wings purple head 	16123	speaker	19567	chatMessage			5059769350088301505
0	flowers_purple_stems_thorns	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923296211.0	speaker	flower-stem_color-purple	flower-petals_color-orange	flower-center_color-purple	The center is orange and the leaves are gray	47486	speaker	62645	chatMessage			6284657666404293498
1	flowers_thorns_purple_petals_or_orange_stems	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923407321.0	speaker	flower-stem_color-orange	flower-stem_color-orange	flower-petals_color-orange	the stem is pink and the leaves are gray, pink and white	34838	speaker	40566	chatMessage			-110633296902217643
2	birds_orange_wings_tails	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923519771.0	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-white	bird-bird_wing_color-orange	it is NOT the one with the extra feathers, it DOES have all while feathers 	63805	speaker	91594	chatMessage			-780825662204073538
3	bugs_purple_legs_white_heads	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923579486.0	speaker	bug-head_color-white	bug-wings_present-true	bug-head_color-orange	its head is pink, it does NOT have wings, just an orange body	33076	speaker	38225	chatMessage			7766634951977029187
4	fish_white_bodies_orange_stripes_or_fangs	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923667070.0	speaker	fish-body_color-white	fish-stripes_color-purple	fish-stripes_color-orange	it does not have orange stripes or black lines on its body and tail~~~ its body and tail are solid pink	39911	speaker	45075	chatMessage			-1913008839893855576
5	birds_purple_tails	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923730335.0	speaker	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-bird_wing_color-orange	it has 5 orange feathers on th bottom and a large white feather above them	34517	speaker	41083	chatMessage			-5876434809259634172
6	trees_orange_trunks_berries	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923777169.0	speaker	tree-trunk_color-orange	tree-leaves_present-false	tree-berries_color-orange	it has red flowers, but no orange buds	11974	speaker	21818	chatMessage			-1695054357300462517
7	trees_white_leaves_or_orange_berries	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923822758.0	speaker	tree-berries_color-orange	tree-trunk_color-orange	tree-berries_color-orange	the stem is pink and the buds are white	8854	speaker	16310	chatMessage			-5722654030421691271
8	fish_orange_bodies_purple_stripes	development	0471-0daa9ba2-291d-493c-b867-ccc7fbd2a50b	1554923963017.0	speaker	fish-stripes_color-purple	fish-fangs_present-false	fish-body_color-white	it is one of the orange fish, but they look exactly the same to me~~~ if one looks a bit larger, try that one!	48503	speaker	113231	chatMessage			6293520712187160040
